fecha,vol30,umbral_bajo_normal,umbral_normal_elevado,n_ventana,etiqueta
2023-11-05,0.425416,0.546853,0.729043,2192,Bajo
2023-11-06,0.425609,0.546789,0.729043,2192,Bajo
2023-11-07,0.424511,0.546759,0.729043,2192,Bajo
2023-11-08,0.41833,0.546613,0.729043,2192,Bajo
2023-11-09,0.420299,0.546296,0.729043,2192,Bajo
2023-11-10,0.407688,0.54596,0.729043,2192,Bajo
2023-11-11,0.407728,0.545847,0.728656,2192,Bajo
2023-11-12,0.409489,0.545774,0.728656,2192,Bajo
2023-11-13,0.418606,0.545717,0.728407,2192,Bajo
2023-11-14,0.436724,0.545666,0.728394,2192,Bajo
2023-11-15,0.456014,0.545572,0.728329,2192,Bajo
2023-11-16,0.493991,0.545526,0.727954,2192,Bajo
2023-11-17,0.492651,0.54547,0.727373,2192,Bajo
2023-11-18,0.493305,0.545439,0.727285,2192,Bajo
2023-11-19,0.488185,0.545312,0.727249,2192,Bajo
2023-11-20,0.488673,0.5452,0.727061,2192,Bajo
2023-11-21,0.5243,0.545033,0.72675,2192,Bajo
2023-11-22,0.433476,0.544604,0.726606,2192,Bajo
2023-11-23,0.427406,0.544396,0.726431,2192,Bajo
2023-11-24,0.425691,0.544302,0.726012,2192,Bajo
2023-11-25,0.423263,0.544135,0.725757,2192,Bajo
2023-11-26,0.423846,0.544009,0.72556,2192,Bajo
2023-11-27,0.424974,0.543745,0.725498,2192,Bajo
2023-11-28,0.425971,0.543327,0.725389,2192,Bajo
2023-11-29,0.425783,0.543111,0.725213,2192,Bajo
2023-11-30,0.42641,0.542994,0.724842,2192,Bajo
2023-12-01,0.428672,0.542827,0.724682,2192,Bajo
2023-12-02,0.427834,0.542752,0.724525,2192,Bajo
2023-12-03,0.42732,0.542502,0.724196,2192,Bajo
2023-12-04,0.453832,0.542278,0.724037,2192,Bajo
2023-12-05,0.476569,0.542132,0.723911,2192,Bajo
2023-12-06,0.478617,0.542017,0.723727,2192,Bajo
2023-12-07,0.48266,0.5419,0.723377,2192,Bajo
2023-12-08,0.485093,0.541843,0.722642,2192,Bajo
2023-12-09,0.482399,0.541832,0.722398,2192,Bajo
2023-12-10,0.480918,0.541824,0.722073,2192,Bajo
2023-12-11,0.531283,0.541672,0.721518,2192,Bajo
2023-12-12,0.530972,0.541318,0.720543,2192,Bajo
2023-12-13,0.535992,0.540981,0.720445,2192,Bajo
2023-12-14,0.524336,0.540797,0.720126,2192,Bajo
2023-12-15,0.494373,0.540009,0.719687,2192,Bajo
2023-12-16,0.460872,0.539457,0.719465,2192,Bajo
2023-12-17,0.469267,0.539078,0.718958,2192,Bajo
2023-12-18,0.47819,0.538871,0.718136,2192,Bajo
2023-12-19,0.476427,0.538658,0.717091,2192,Bajo
2023-12-20,0.48668,0.538517,0.716744,2192,Bajo
2023-12-21,0.448929,0.538383,0.716165,2192,Bajo
2023-12-22,0.426726,0.538239,0.715855,2192,Bajo
2023-12-23,0.427568,0.538089,0.7157,2192,Bajo
2023-12-24,0.433277,0.537802,0.715466,2192,Bajo
2023-12-25,0.434162,0.53763,0.715262,2192,Bajo
2023-12-26,0.444001,0.537579,0.71483,2192,Bajo
2023-12-27,0.446853,0.537163,0.714734,2192,Bajo
2023-12-28,0.453931,0.536625,0.714544,2192,Bajo
2023-12-29,0.457246,0.536417,0.714183,2192,Bajo
2023-12-30,0.456533,0.536298,0.713965,2192,Bajo
2023-12-31,0.44948,0.536077,0.713836,2192,Bajo
2024-01-01,0.469211,0.535677,0.713683,2192,Bajo
2024-01-02,0.47062,0.534946,0.713419,2192,Bajo
2024-01-03,0.475552,0.534431,0.713246,2192,Bajo
2024-01-04,0.45631,0.534193,0.713105,2192,Bajo
2024-01-05,0.455579,0.533937,0.712783,2192,Bajo
2024-01-06,0.45411,0.533822,0.712518,2192,Bajo
2024-01-07,0.448308,0.533617,0.71217,2192,Bajo
2024-01-08,0.503981,0.533516,0.712008,2192,Bajo
2024-01-09,0.509343,0.533489,0.711857,2192,Bajo
2024-01-10,0.45918,0.53308,0.711711,2192,Bajo
2024-01-11,0.460761,0.532676,0.711469,2192,Bajo
2024-01-12,0.533338,0.532676,0.711342,2192,Normal
2024-01-13,0.53323,0.532676,0.711189,2192,Normal
2024-01-14,0.533627,0.532676,0.710996,2192,Normal
2024-01-15,0.536954,0.532676,0.710637,2192,Normal
2024-01-16,0.533413,0.532676,0.710109,2192,Normal
2024-01-17,0.52362,0.532549,0.70994,2192,Bajo
2024-01-18,0.536636,0.532549,0.709788,2192,Normal
2024-01-19,0.524041,0.53252,0.709446,2192,Bajo
2024-01-20,0.523638,0.532306,0.708886,2192,Bajo
2024-01-21,0.523377,0.532165,0.708281,2192,Bajo
2024-01-22,0.54969,0.532165,0.707412,2192,Normal
2024-01-23,0.549221,0.532165,0.707228,2192,Normal
2024-01-24,0.547146,0.532165,0.707182,2192,Normal
2024-01-25,0.541234,0.532165,0.707,2192,Normal
2024-01-26,0.56118,0.532165,0.706775,2192,Normal
2024-01-27,0.557485,0.532165,0.706674,2192,Normal
2024-01-28,0.555942,0.532165,0.706441,2192,Normal
2024-01-29,0.565717,0.532165,0.7062,2192,Normal
2024-01-30,0.566587,0.532165,0.705701,2192,Normal
2024-01-31,0.544516,0.532165,0.704987,2192,Normal
2024-02-01,0.542432,0.532165,0.704576,2192,Normal
2024-02-02,0.515896,0.532033,0.704147,2192,Bajo
2024-02-03,0.504485,0.531892,0.703389,2192,Bajo
2024-02-04,0.505444,0.531819,0.702473,2192,Bajo
2024-02-05,0.505457,0.531625,0.702433,2192,Bajo
2024-02-06,0.506943,0.531367,0.702339,2192,Bajo
2024-02-07,0.457587,0.531076,0.702251,2192,Bajo
2024-02-08,0.46039,0.530961,0.702119,2192,Bajo
2024-02-09,0.480248,0.530705,0.701965,2192,Bajo
2024-02-10,0.481434,0.530279,0.701668,2192,Bajo
2024-02-11,0.382317,0.530047,0.701353,2192,Bajo
2024-02-12,0.395293,0.529902,0.701107,2192,Bajo
2024-02-13,0.380073,0.529231,0.700797,2192,Bajo
2024-02-14,0.398138,0.528911,0.700474,2192,Bajo
2024-02-15,0.397322,0.528552,0.700041,2192,Bajo
2024-02-16,0.39354,0.528354,0.69993,2192,Bajo
2024-02-17,0.369423,0.528245,0.699708,2192,Bajo
2024-02-18,0.369449,0.527928,0.699426,2192,Bajo
2024-02-19,0.372073,0.527698,0.699307,2192,Bajo
2024-02-20,0.370384,0.527623,0.699062,2192,Bajo
2024-02-21,0.31247,0.527599,0.698794,2192,Bajo
2024-02-22,0.320545,0.527227,0.698549,2192,Bajo
2024-02-23,0.326759,0.526867,0.698241,2192,Bajo
2024-02-24,0.325086,0.526763,0.697834,2192,Bajo
2024-02-25,0.295077,0.52663,0.697651,2192,Bajo
2024-02-26,0.335347,0.526446,0.697304,2192,Bajo
2024-02-27,0.356682,0.526245,0.697106,2192,Bajo
2024-02-28,0.450707,0.526142,0.696866,2192,Bajo
2024-02-29,0.460828,0.526105,0.696756,2193,Bajo
2024-03-01,0.455549,0.526012,0.696251,2193,Bajo
2024-03-02,0.46047,0.525796,0.695476,2193,Bajo
2024-03-03,0.459516,0.525453,0.695174,2193,Bajo
2024-03-04,0.510474,0.52513,0.69476,2193,Bajo
2024-03-05,0.583925,0.52513,0.693465,2193,Normal
2024-03-06,0.587464,0.52513,0.692839,2193,Normal
2024-03-07,0.5873,0.52513,0.692098,2193,Normal
2024-03-08,0.585457,0.52513,0.691602,2193,Normal
2024-03-09,0.586314,0.52513,0.691466,2193,Normal
2024-03-10,0.578696,0.52513,0.691007,2193,Normal
2024-03-11,0.588793,0.52513,0.690772,2193,Normal
2024-03-12,0.594074,0.52513,0.69065,2193,Normal
2024-03-13,0.590793,0.52513,0.690467,2193,Normal
2024-03-14,0.601976,0.52513,0.690236,2193,Normal
2024-03-15,0.60647,0.52513,0.68993,2193,Normal
2024-03-16,0.657696,0.52513,0.689508,2193,Normal
2024-03-17,0.671333,0.52513,0.68927,2193,Normal
2024-03-18,0.6718,0.52513,0.689063,2193,Normal
2024-03-19,0.752656,0.52513,0.689063,2193,Elevado
2024-03-20,0.809023,0.52513,0.689063,2193,Elevado
2024-03-21,0.82398,0.52513,0.689063,2193,Elevado
2024-03-22,0.830521,0.52513,0.689063,2193,Elevado
2024-03-23,0.828022,0.52513,0.689063,2193,Elevado
2024-03-24,0.837689,0.52513,0.689063,2193,Elevado
2024-03-25,0.844039,0.52513,0.689063,2193,Elevado
2024-03-26,0.844236,0.52513,0.689063,2193,Elevado
2024-03-27,0.832161,0.52513,0.689063,2193,Elevado
2024-03-28,0.822298,0.52513,0.689063,2193,Elevado
2024-03-29,0.766822,0.52513,0.689063,2193,Elevado
2024-03-30,0.761863,0.52513,0.689063,2193,Elevado
2024-03-31,0.762741,0.52513,0.689063,2193,Elevado
2024-04-01,0.767656,0.52513,0.689063,2193,Elevado
2024-04-02,0.799923,0.52513,0.689063,2193,Elevado
2024-04-03,0.749244,0.52513,0.689063,2193,Elevado
2024-04-04,0.719555,0.52513,0.689063,2193,Elevado
2024-04-05,0.710476,0.52513,0.689063,2193,Elevado
2024-04-06,0.711203,0.52513,0.689063,2193,Elevado
2024-04-07,0.708238,0.52513,0.689063,2193,Elevado
2024-04-08,0.716696,0.52513,0.689063,2193,Elevado
2024-04-09,0.727507,0.52513,0.689063,2193,Elevado
2024-04-10,0.714617,0.52513,0.689063,2193,Elevado
2024-04-11,0.714582,0.52513,0.689063,2193,Elevado
2024-04-12,0.72332,0.52513,0.689063,2193,Elevado
2024-04-13,0.736196,0.52513,0.689063,2193,Elevado
2024-04-14,0.738545,0.52513,0.689063,2193,Elevado
2024-04-15,0.715544,0.52513,0.689063,2193,Elevado
2024-04-16,0.695458,0.52513,0.689063,2193,Elevado
2024-04-17,0.707837,0.52513,0.689063,2193,Elevado
2024-04-18,0.650229,0.52513,0.688922,2193,Normal
2024-04-19,0.561158,0.52513,0.688457,2193,Normal
2024-04-20,0.551793,0.52513,0.688229,2193,Normal
2024-04-21,0.543959,0.52513,0.687774,2193,Normal
2024-04-22,0.552836,0.52513,0.687358,2193,Normal
2024-04-23,0.52648,0.52513,0.687148,2193,Normal
2024-04-24,0.518046,0.524915,0.686194,2193,Bajo
2024-04-25,0.518331,0.524712,0.685642,2193,Bajo
2024-04-26,0.518924,0.524324,0.685231,2193,Bajo
2024-04-27,0.512523,0.524256,0.684871,2193,Bajo
2024-04-28,0.511506,0.524126,0.68472,2193,Bajo
2024-04-29,0.514152,0.523947,0.684233,2193,Bajo
2024-04-30,0.531711,0.523947,0.683951,2193,Normal
2024-05-01,0.542178,0.523947,0.683907,2193,Normal
2024-05-02,0.506276,0.523719,0.683709,2193,Bajo
2024-05-03,0.555201,0.523719,0.683594,2193,Normal
2024-05-04,0.540444,0.523719,0.68349,2193,Normal
2024-05-05,0.539917,0.523719,0.68344,2193,Normal
2024-05-06,0.537592,0.523719,0.683376,2193,Normal
2024-05-07,0.537732,0.523719,0.683187,2193,Normal
2024-05-08,0.524364,0.523719,0.683065,2193,Normal
2024-05-09,0.527178,0.523719,0.682868,2193,Normal
2024-05-10,0.532297,0.523719,0.682387,2193,Normal
2024-05-11,0.53244,0.523719,0.682164,2193,Normal
2024-05-12,0.517653,0.523632,0.681653,2193,Bajo
2024-05-13,0.500127,0.523539,0.680696,2193,Bajo
2024-05-14,0.496111,0.523189,0.680308,2193,Bajo
2024-05-15,0.546992,0.523189,0.680028,2193,Normal
2024-05-16,0.549688,0.523189,0.679872,2193,Normal
2024-05-17,0.536035,0.523189,0.67946,2193,Normal
2024-05-18,0.522923,0.522886,0.67914,2193,Normal
2024-05-19,0.524336,0.522886,0.679017,2193,Normal
2024-05-20,0.580965,0.522886,0.678531,2193,Normal
2024-05-21,0.58547,0.522886,0.678531,2193,Normal
2024-05-22,0.580481,0.522886,0.678531,2193,Normal
2024-05-23,0.583404,0.522886,0.678284,2193,Normal
2024-05-24,0.570986,0.522886,0.678236,2193,Normal
2024-05-25,0.571721,0.522886,0.678236,2193,Normal
2024-05-26,0.571643,0.522886,0.678236,2193,Normal
2024-05-27,0.572188,0.522886,0.678236,2193,Normal
2024-05-28,0.575146,0.522886,0.678236,2193,Normal
2024-05-29,0.576195,0.522886,0.678236,2193,Normal
2024-05-30,0.543774,0.522886,0.678236,2193,Normal
2024-05-31,0.523972,0.522886,0.678236,2193,Normal
2024-06-01,0.522867,0.522849,0.678236,2193,Normal
2024-06-02,0.479164,0.522801,0.678236,2193,Bajo
2024-06-03,0.479112,0.522801,0.678236,2193,Bajo
2024-06-04,0.485674,0.522724,0.678236,2193,Bajo
2024-06-05,0.482115,0.522508,0.678236,2193,Bajo
2024-06-06,0.479131,0.522152,0.678236,2193,Bajo
2024-06-07,0.480527,0.521629,0.678236,2193,Bajo
2024-06-08,0.47121,0.520872,0.678236,2193,Bajo
2024-06-09,0.448573,0.520366,0.678236,2193,Bajo
2024-06-10,0.448926,0.520366,0.678236,2193,Bajo
2024-06-11,0.465947,0.52033,0.678236,2193,Bajo
2024-06-12,0.461705,0.520132,0.678236,2193,Bajo
2024-06-13,0.461722,0.519705,0.678236,2193,Bajo
2024-06-14,0.386451,0.519575,0.678236,2193,Bajo
2024-06-15,0.382769,0.519341,0.678236,2193,Bajo
2024-06-16,0.371216,0.518992,0.678236,2193,Bajo
2024-06-17,0.371238,0.518834,0.678236,2193,Bajo
2024-06-18,0.376347,0.518638,0.678236,2193,Bajo
2024-06-19,0.261261,0.518553,0.678236,2193,Bajo
2024-06-20,0.255835,0.51844,0.678236,2193,Bajo
2024-06-21,0.254229,0.51841,0.678236,2193,Bajo
2024-06-22,0.249107,0.518385,0.678236,2193,Bajo
2024-06-23,0.251376,0.518366,0.678236,2193,Bajo
2024-06-24,0.290324,0.518236,0.678236,2193,Bajo
2024-06-25,0.307179,0.517915,0.678236,2193,Bajo
2024-06-26,0.304235,0.517453,0.678018,2193,Bajo
2024-06-27,0.307605,0.517043,0.677831,2193,Bajo
2024-06-28,0.312874,0.517003,0.677786,2193,Bajo
2024-06-29,0.311684,0.516902,0.677786,2193,Bajo
2024-06-30,0.330293,0.516753,0.677759,2193,Bajo
2024-07-01,0.33004,0.516624,0.677465,2193,Bajo
2024-07-02,0.331765,0.516446,0.67716,2193,Bajo
2024-07-03,0.338868,0.516315,0.676921,2193,Bajo
2024-07-04,0.36134,0.516182,0.676766,2193,Bajo
2024-07-05,0.357307,0.516148,0.676721,2193,Bajo
2024-07-06,0.378455,0.516062,0.676626,2193,Bajo
2024-07-07,0.395959,0.515866,0.676039,2193,Bajo
2024-07-08,0.40331,0.515774,0.675509,2193,Bajo
2024-07-09,0.414721,0.515673,0.675218,2193,Bajo
2024-07-10,0.414476,0.515532,0.674956,2193,Bajo
2024-07-11,0.403825,0.515369,0.674956,2193,Bajo
2024-07-12,0.401465,0.515228,0.674956,2193,Bajo
2024-07-13,0.408435,0.515021,0.674956,2193,Bajo
2024-07-14,0.421138,0.514893,0.674956,2193,Bajo
2024-07-15,0.479154,0.514729,0.674956,2193,Bajo
2024-07-16,0.478845,0.514456,0.674956,2193,Bajo
2024-07-17,0.481517,0.514085,0.674956,2193,Bajo
2024-07-18,0.47664,0.513884,0.674749,2193,Bajo
2024-07-19,0.499067,0.513683,0.674537,2193,Bajo
2024-07-20,0.499392,0.513485,0.674208,2193,Bajo
2024-07-21,0.499421,0.513334,0.674057,2193,Bajo
2024-07-22,0.500848,0.513247,0.673825,2193,Bajo
2024-07-23,0.504895,0.512979,0.673825,2193,Bajo
2024-07-24,0.475393,0.512609,0.673825,2193,Bajo
2024-07-25,0.468687,0.512326,0.673825,2193,Bajo
2024-07-26,0.475052,0.511886,0.673825,2193,Bajo
2024-07-27,0.473964,0.511789,0.673825,2193,Bajo
2024-07-28,0.465556,0.511691,0.673825,2193,Bajo
2024-07-29,0.47389,0.511162,0.673825,2193,Bajo
2024-07-30,0.466189,0.510282,0.673825,2193,Bajo
2024-07-31,0.474678,0.509713,0.673825,2193,Bajo
2024-08-01,0.473164,0.509269,0.673825,2193,Bajo
2024-08-02,0.50968,0.509269,0.673825,2193,Normal
2024-08-03,0.474428,0.509084,0.673825,2193,Bajo
2024-08-04,0.498553,0.508957,0.673825,2193,Bajo
2024-08-05,0.552011,0.508957,0.673825,2193,Normal
2024-08-06,0.549257,0.508957,0.673825,2193,Normal
2024-08-07,0.549269,0.508957,0.673825,2193,Normal
2024-08-08,0.67302,0.508957,0.673825,2193,Normal
2024-08-09,0.674822,0.508957,0.673825,2193,Elevado
2024-08-10,0.674135,0.508957,0.673825,2193,Elevado
2024-08-11,0.68721,0.508957,0.673825,2193,Elevado
2024-08-12,0.683553,0.508957,0.673825,2193,Elevado
2024-08-13,0.681078,0.508957,0.673825,2193,Elevado
2024-08-14,0.650503,0.508957,0.673715,2193,Normal
2024-08-15,0.652256,0.508957,0.673696,2193,Normal
2024-08-16,0.657517,0.508957,0.673667,2193,Normal
2024-08-17,0.659086,0.508957,0.673667,2193,Normal
2024-08-18,0.641194,0.508957,0.673667,2193,Normal
2024-08-19,0.644897,0.508957,0.673667,2193,Normal
2024-08-20,0.641412,0.508957,0.673667,2193,Normal
2024-08-21,0.656554,0.508957,0.673667,2193,Normal
2024-08-22,0.653164,0.508957,0.673667,2193,Normal
2024-08-23,0.687992,0.508957,0.673696,2193,Elevado
2024-08-24,0.687566,0.508957,0.673715,2193,Elevado
2024-08-25,0.677517,0.508957,0.673825,2193,Elevado
2024-08-26,0.681184,0.508957,0.674057,2193,Elevado
2024-08-27,0.705399,0.508957,0.6741,2193,Elevado
2024-08-28,0.702672,0.508957,0.674244,2193,Elevado
2024-08-29,0.703224,0.508957,0.674537,2193,Elevado
2024-08-30,0.699443,0.508957,0.674734,2193,Elevado
2024-08-31,0.697765,0.508957,0.674836,2193,Elevado
2024-09-01,0.672612,0.508957,0.674836,2193,Normal
2024-09-02,0.681609,0.508957,0.674956,2193,Elevado
2024-09-03,0.672263,0.508957,0.674956,2193,Normal
2024-09-04,0.61843,0.508957,0.674956,2193,Normal
2024-09-05,0.616243,0.508957,0.674956,2193,Normal
2024-09-06,0.629517,0.508957,0.674956,2193,Normal
2024-09-07,0.479897,0.50883,0.674956,2193,Bajo
2024-09-08,0.482466,0.508722,0.674956,2193,Bajo
2024-09-09,0.504738,0.508428,0.674956,2193,Bajo
2024-09-10,0.490293,0.507906,0.674956,2193,Bajo
2024-09-11,0.488817,0.50743,0.674956,2193,Bajo
2024-09-12,0.485361,0.507422,0.674956,2193,Bajo
2024-09-13,0.493479,0.507296,0.674956,2193,Bajo
2024-09-14,0.489219,0.507023,0.674956,2193,Bajo
2024-09-15,0.486097,0.506851,0.674956,2193,Bajo
2024-09-16,0.48772,0.506664,0.674956,2193,Bajo
2024-09-17,0.499466,0.506664,0.674956,2193,Bajo
2024-09-18,0.502195,0.506627,0.674956,2193,Bajo
2024-09-19,0.504707,0.506515,0.674956,2193,Bajo
2024-09-20,0.490075,0.506515,0.674956,2193,Bajo
2024-09-21,0.487522,0.506515,0.674956,2193,Bajo
2024-09-22,0.440664,0.506515,0.674956,2193,Bajo
2024-09-23,0.440785,0.506515,0.674956,2193,Bajo
2024-09-24,0.443899,0.506515,0.674956,2193,Bajo
2024-09-25,0.44123,0.506515,0.674956,2193,Bajo
2024-09-26,0.405185,0.506515,0.674956,2193,Bajo
2024-09-27,0.404176,0.506515,0.674956,2193,Bajo
2024-09-28,0.404177,0.506515,0.674956,2193,Bajo
2024-09-29,0.40416,0.506515,0.674956,2193,Bajo
2024-09-30,0.426292,0.506515,0.674956,2193,Bajo
2024-10-01,0.438738,0.506515,0.674956,2193,Bajo
2024-10-02,0.425981,0.506515,0.674956,2193,Bajo
2024-10-03,0.412964,0.506515,0.674956,2193,Bajo
2024-10-04,0.418298,0.506515,0.674956,2193,Bajo
2024-10-05,0.400329,0.506515,0.674956,2193,Bajo
2024-10-06,0.369357,0.506515,0.674956,2193,Bajo
2024-10-07,0.372882,0.506515,0.674956,2193,Bajo
2024-10-08,0.372114,0.506515,0.674956,2193,Bajo
2024-10-09,0.363544,0.506515,0.674956,2193,Bajo
2024-10-10,0.36302,0.506515,0.674956,2193,Bajo
2024-10-11,0.380752,0.506515,0.674956,2193,Bajo
2024-10-12,0.380093,0.506515,0.674956,2193,Bajo
2024-10-13,0.355645,0.506515,0.674956,2193,Bajo
2024-10-14,0.391975,0.506515,0.674956,2193,Bajo
2024-10-15,0.388469,0.506515,0.674956,2193,Bajo
2024-10-16,0.382004,0.506515,0.674956,2193,Bajo
2024-10-17,0.366693,0.506515,0.674956,2193,Bajo
2024-10-18,0.362064,0.506515,0.674956,2193,Bajo
2024-10-19,0.357926,0.506515,0.674956,2193,Bajo
2024-10-20,0.358667,0.506515,0.674956,2193,Bajo
2024-10-21,0.371227,0.506515,0.674956,2193,Bajo
2024-10-22,0.371236,0.506515,0.674956,2193,Bajo
2024-10-23,0.373779,0.506515,0.674956,2193,Bajo
2024-10-24,0.378572,0.506515,0.674956,2193,Bajo
2024-10-25,0.38295,0.506515,0.674956,2193,Bajo
2024-10-26,0.368018,0.506515,0.674956,2193,Bajo
2024-10-27,0.369677,0.506515,0.674956,2193,Bajo
2024-10-28,0.382061,0.506515,0.674956,2193,Bajo
2024-10-29,0.402902,0.506515,0.674956,2193,Bajo
2024-10-30,0.379073,0.506515,0.674956,2193,Bajo
2024-10-31,0.364717,0.506515,0.674956,2193,Bajo
2024-11-01,0.367757,0.506515,0.674956,2193,Bajo
2024-11-02,0.368423,0.506515,0.674956,2193,Bajo
2024-11-03,0.365627,0.506515,0.674956,2193,Bajo
2024-11-04,0.370163,0.506515,0.674956,2193,Bajo
2024-11-05,0.375394,0.506515,0.674956,2193,Bajo
2024-11-06,0.470682,0.506515,0.674956,2193,Bajo
2024-11-07,0.469963,0.506515,0.674956,2193,Bajo
2024-11-08,0.455599,0.506515,0.674956,2193,Bajo
2024-11-09,0.453746,0.506515,0.674956,2193,Bajo
2024-11-10,0.464352,0.506515,0.674956,2193,Bajo
2024-11-11,0.56118,0.506627,0.674956,2193,Normal
2024-11-12,0.562356,0.506664,0.674956,2193,Normal
2024-11-13,0.548303,0.506851,0.674956,2193,Normal
2024-11-14,0.571272,0.507023,0.674956,2193,Normal
2024-11-15,0.582805,0.507296,0.674956,2193,Normal
2024-11-16,0.583318,0.507422,0.674956,2193,Normal
2024-11-17,0.586365,0.50743,0.674956,2193,Normal
2024-11-18,0.58531,0.507906,0.674956,2193,Normal
2024-11-19,0.586695,0.508428,0.674956,2193,Normal
2024-11-20,0.57458,0.508428,0.674836,2193,Normal
2024-11-21,0.583207,0.508428,0.674734,2193,Normal
2024-11-22,0.577218,0.508428,0.674537,2193,Normal
2024-11-23,0.582928,0.508428,0.674244,2193,Normal
2024-11-24,0.569993,0.508428,0.6741,2193,Normal
2024-11-25,0.613207,0.508428,0.674057,2193,Normal
2024-11-26,0.618257,0.508428,0.673825,2193,Normal
2024-11-27,0.62571,0.508428,0.673715,2193,Normal
2024-11-28,0.618617,0.508428,0.673696,2193,Normal
2024-11-29,0.617257,0.508428,0.673667,2193,Normal
2024-11-30,0.605687,0.508428,0.673494,2193,Normal
2024-12-01,0.600911,0.508428,0.673303,2193,Normal
2024-12-02,0.606024,0.508428,0.673201,2193,Normal
2024-12-03,0.603149,0.508428,0.673073,2193,Normal
2024-12-04,0.599631,0.508428,0.672748,2193,Normal
2024-12-05,0.607374,0.508428,0.672541,2193,Normal
2024-12-06,0.54819,0.508428,0.672343,2193,Normal
2024-12-07,0.548756,0.508428,0.672197,2193,Normal
2024-12-08,0.548885,0.508428,0.671921,2193,Normal
2024-12-09,0.572419,0.508428,0.671489,2193,Normal
2024-12-10,0.557193,0.508428,0.670945,2193,Normal
2024-12-11,0.470557,0.507906,0.670666,2193,Bajo
2024-12-12,0.471651,0.50743,0.670617,2193,Bajo
2024-12-13,0.465225,0.507422,0.670483,2193,Bajo
2024-12-14,0.443125,0.507296,0.670349,2193,Bajo
2024-12-15,0.43216,0.507023,0.670285,2193,Bajo
2024-12-16,0.432383,0.506851,0.670228,2193,Bajo
2024-12-17,0.429923,0.506664,0.670183,2193,Bajo
2024-12-18,0.484405,0.506627,0.669816,2193,Bajo
2024-12-19,0.492203,0.506515,0.669577,2193,Bajo
2024-12-20,0.487441,0.50638,0.66953,2193,Bajo
2024-12-21,0.46468,0.506267,0.669415,2193,Bajo
2024-12-22,0.470088,0.506076,0.669332,2193,Bajo
2024-12-23,0.468432,0.50564,0.669192,2193,Bajo
2024-12-24,0.489574,0.505454,0.66906,2193,Bajo
2024-12-25,0.452257,0.505447,0.668935,2193,Bajo
2024-12-26,0.471034,0.505371,0.668593,2193,Bajo
2024-12-27,0.449693,0.505211,0.668203,2193,Bajo
2024-12-28,0.451165,0.505086,0.667578,2193,Bajo
2024-12-29,0.449176,0.504842,0.667226,2193,Bajo
2024-12-30,0.448903,0.504727,0.666808,2193,Bajo
2024-12-31,0.448717,0.504633,0.666527,2193,Bajo
2025-01-01,0.447921,0.504389,0.666463,2193,Bajo
2025-01-02,0.457618,0.504125,0.666438,2193,Bajo
2025-01-03,0.447954,0.503846,0.666175,2193,Bajo
2025-01-04,0.443581,0.503294,0.665719,2193,Bajo
2025-01-05,0.431577,0.502553,0.665526,2193,Bajo
2025-01-06,0.45353,0.502163,0.665502,2193,Bajo
2025-01-07,0.489105,0.502047,0.665446,2193,Bajo
2025-01-08,0.476196,0.501879,0.66526,2193,Bajo
2025-01-09,0.484191,0.501638,0.665159,2193,Bajo
2025-01-10,0.461966,0.50123,0.664912,2193,Bajo
2025-01-11,0.460815,0.500608,0.664738,2193,Bajo
2025-01-12,0.457466,0.500033,0.664648,2193,Bajo
2025-01-13,0.457501,0.499718,0.664613,2193,Bajo
2025-01-14,0.450971,0.499451,0.664564,2193,Bajo
2025-01-15,0.471507,0.499412,0.664452,2193,Bajo
2025-01-16,0.471548,0.499359,0.664395,2193,Bajo
2025-01-17,0.448257,0.499268,0.664327,2193,Bajo
2025-01-18,0.435509,0.499199,0.66425,2193,Bajo
2025-01-19,0.450774,0.49913,0.664112,2193,Bajo
2025-01-20,0.450864,0.498896,0.663998,2193,Bajo
2025-01-21,0.460219,0.498512,0.663965,2193,Bajo
2025-01-22,0.469663,0.498413,0.663891,2193,Bajo
2025-01-23,0.450517,0.498338,0.663817,2193,Bajo
2025-01-24,0.450695,0.498243,0.663633,2193,Bajo
2025-01-25,0.427707,0.498161,0.663527,2193,Bajo
2025-01-26,0.430769,0.498029,0.663508,2193,Bajo
2025-01-27,0.430695,0.497961,0.663508,2193,Bajo
2025-01-28,0.426817,0.497895,0.663508,2193,Bajo
2025-01-29,0.430573,0.497674,0.663508,2193,Bajo
2025-01-30,0.430779,0.497282,0.663508,2193,Bajo
2025-01-31,0.43955,0.497139,0.663508,2193,Bajo
2025-02-01,0.436476,0.496961,0.663508,2193,Bajo
2025-02-02,0.447606,0.496834,0.663508,2193,Bajo
2025-02-03,0.466983,0.496448,0.663508,2193,Bajo
2025-02-04,0.485367,0.495974,0.663508,2193,Bajo
2025-02-05,0.465304,0.495651,0.663508,2193,Bajo
2025-02-06,0.426334,0.495651,0.663508,2193,Bajo
2025-02-07,0.420521,0.495651,0.663508,2193,Bajo
2025-02-08,0.408791,0.495651,0.663508,2193,Bajo
2025-02-09,0.401237,0.495449,0.663508,2193,Bajo
2025-02-10,0.402548,0.495449,0.663508,2193,Bajo
2025-02-11,0.407816,0.495449,0.663508,2193,Bajo
2025-02-12,0.414669,0.495449,0.663508,2193,Bajo
2025-02-13,0.411028,0.495449,0.663508,2193,Bajo
2025-02-14,0.385988,0.495449,0.663508,2193,Bajo
2025-02-15,0.385708,0.495449,0.663508,2193,Bajo
